medium,ploidy,replicate,exp_folder,Position_n,run_number,Cell_ID,mKate_stain_index,mNeon_inside_cell_stain_index,mNeon_inside_mtNet_stain_index
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_41,6,1,3.2787858683624465,3.420665351020178,0.9274966172781203
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_41,6,2,3.6839591941452214,2.336078744827659,0.5183050447618816
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_42,6,2,2.85337561587739,1.9502161529665996,0.6830776769463524
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_42,6,3,2.8452508866465496,2.212463925494369,0.7894579468284776
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_43,6,2,2.88948778918921,2.401350483479711,0.7763087360078923
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_43,6,3,3.126706707831097,1.8711341842698206,0.42227288451620026
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_44,6,1,4.340194850357598,4.0664972182698484,0.5661767565207841
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_44,6,2,4.698564382435201,4.242400378611363,0.8432822332342318
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_45,6,1,2.8776346307225245,2.8209350916384737,0.687074002128209
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_45,6,3,3.020955134203491,3.09637905097365,0.8578022867244974
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_46,6,1,3.1939560644904836,2.312691434902902,0.7316118999684019
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_46,6,2,2.9705663775508513,3.430408942698211,1.072904091501592
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_47,6,1,3.5753659815988192,2.6060999887237895,0.7022837925555029
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_47,6,2,3.060741137131225,3.768373907590201,1.1178251431989776
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_48,6,3,3.218478545455041,2.927213343973763,0.6804268678603227
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_48,6,4,3.682881632845418,2.542984559828769,0.5279978480687181
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_49,6,2,2.980941171459672,2.7406304006576727,0.6604059758561359
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_49,6,3,3.093132239110947,2.7511187017450998,0.7319750271092234
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_50,6,2,2.9655049916605303,3.3001948399788876,0.8934935865443852
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_50,6,4,2.874008918022816,2.790703969873868,0.7439302992117269
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_1,6,1,2.858483276750071,3.1151142874350857,0.9830829134932785
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_1,6,2,3.3016153481577346,3.0689291013047564,0.884569171517821
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_2,6,2,2.433315273879704,3.2767589009007034,0.9597255340219814
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_2,6,3,2.4777172393081397,2.5803765917700683,0.7011775642733263
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_3,6,2,2.632354253517957,2.9529970604143068,0.6474937715263684
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_3,6,3,2.3330440542228605,,
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_4,6,2,2.5248714464316646,1.8513055447568745,0.5381061189744404
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_5,6,2,2.899660314961572,2.3158257580471973,0.56185917911112
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_5,6,4,3.0064798861930426,2.8657284695523892,0.766348258964063
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_6,6,1,2.7412000122423605,1.9821981138561655,0.4841804052676155
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_6,6,2,2.4811697604172216,2.6544986077177497,0.8233431301614986
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_7,6,1,2.616959759396027,2.902586600565075,0.7746976823846984
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_7,6,2,3.1628353150576616,3.1063633382720686,0.6501320773895974
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_8,6,1,2.6488349784590297,2.2528227714243716,0.5681309619422785
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_8,6,2,2.7850482519737723,2.324590369420034,0.6249418050800276
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_9,6,1,2.932324803299899,3.112902850180026,0.8154508949484635
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_9,6,2,3.4110830940410897,2.910895967420898,0.750953659643853
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_10,6,3,2.8601857147580985,2.5703325868181546,0.6080018624776937
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_10,6,6,2.689425048995669,2.45686138133168,0.6576856314002268
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_11,6,1,3.0287406529284975,3.2583100713017967,0.9127446956596585
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_11,6,2,2.8324249175113523,3.191663048096573,0.7891170614135721
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_12,6,1,2.5972668923319215,2.3868239725011207,0.655148390999223
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_12,6,2,3.3938590545633214,,
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_13,6,6,2.9988454458292457,3.4503188912954053,0.7934129834909861
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_14,6,1,3.632017970544443,3.1353992169839375,0.46775058174199347
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_14,6,2,2.728886304523802,2.8895218086894516,0.70210701947698
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_15,6,2,3.173813580270289,3.0250731675046834,0.7475335498726835
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_15,6,3,3.2186540808751674,3.398922547309758,0.8917256124949137
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_16,6,1,2.865091989369659,2.5446425799746737,0.6543065677230115
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_16,6,2,2.698101846985119,3.0180057785262315,0.8415352024510215
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_17,6,2,2.553434704154182,2.3994408951819555,0.6362010322960311
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_17,6,3,2.676161591968348,2.085059013695458,0.6090616582017574
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_18,6,1,2.873241964695777,2.479971725020697,0.6413331306138504
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_18,6,2,3.282011189893114,2.6604358530534107,0.7119381718069214
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_19,6,2,3.1882734426677146,2.881900547346179,0.6919039928142255
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_19,6,4,3.727546492349101,5.861939454349461,1.0297083142592565
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_20,6,1,2.5409064747466616,2.316888044568142,0.610023299013357
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_20,6,2,3.270843293533307,2.5838231138184287,0.626509395075829
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_21,6,2,2.5983422705978976,3.1606365701448813,0.7191282334272734
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_21,6,3,3.264006770466687,2.866056542664158,0.6374771377685591
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_22,6,1,2.4160774995149072,2.6664820933503037,0.9144994737556145
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_22,6,2,2.234236312841415,2.3420003093199893,1.0066424092022608
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_23,6,1,3.0555923367954447,2.850780842438063,0.7974508085491554
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_23,6,2,3.1012076829436372,2.888890143866189,0.5985551936727113
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_24,6,2,2.464811638119597,2.8862411683307005,0.6382735668290205
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_24,6,3,3.228494401057426,2.5458126347361945,0.502296653489091
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_25,6,2,3.308370082813966,3.9181600239053602,0.9624005048539276
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_25,6,3,2.7390285211543923,2.701802198375929,0.6872776501780271
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_26,6,2,3.112567767231883,3.093106645264041,0.7444373707946045
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_26,6,3,3.4505616496811227,2.928100433053031,0.7477959477932745
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_27,6,1,3.7580410384410805,2.981222964490444,0.6752702161397156
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_27,6,2,2.813029830033435,2.5688345829643655,0.6239168333947636
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_28,6,2,2.8454870185931465,2.384871756154857,0.5763582589998877
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_28,6,3,2.599536083732117,2.8485855436098193,0.6850560094491553
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_29,6,1,2.736998333802462,2.0512155808288504,0.6694850942226389
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_29,6,2,3.329413545126411,2.3811301385362276,0.7764168587128523
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_30,6,1,2.675620200083163,2.7591979961474205,0.7655034444849279
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_30,6,2,2.468724579753647,2.6577747030991876,0.6764146684926517
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_31,6,2,2.607860907693622,1.9035823331670763,0.48169692311125784
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_31,6,4,3.6593808819285023,2.623880239822093,0.6816738711242214
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_32,6,2,2.749624159098216,2.739473721897481,0.6730517672114229
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_32,6,3,2.9870497234353603,3.2870894880406847,0.8956886443313755
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_33,6,1,2.8361420178247294,2.845721346628619,0.7333358039133404
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_33,6,3,2.687399939950443,3.1245908713745387,0.6900169514812375
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_34,6,1,3.0249247262431784,2.426571525249282,0.4619672784817892
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_34,6,2,,,
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_35,6,1,2.4919840220408194,3.2971513667298034,0.899369154709996
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_35,6,2,3.1398945919960077,3.305417262858002,0.6183686473625178
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_36,6,1,3.586520427472161,3.839019797293049,0.8957482052192286
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_36,6,2,3.2685271356799066,2.890807554454741,0.6832552832926103
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_37,6,1,2.904972752222471,2.872455419224855,0.7510660155694119
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_37,6,2,3.144161269486769,2.8746881183353707,0.8148806655910893
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_38,6,7,2.796792765227059,3.164056542825953,0.8667298775092694
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_38,6,14,3.457183080384362,2.541265849724257,0.20884769712793308
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_39,6,1,3.0238618299254676,2.6185428485825937,0.6676710001842555
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_39,6,6,3.5537613053090573,3.1228019652092662,0.8736153292047282
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_40,6,1,2.952144183406208,3.118262528777802,0.8847110996365205
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_40,6,3,3.644126443559796,2.967735431874988,0.7548373918698695
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_41,6,1,2.8131322040135966,2.428551092324695,0.7153787774875907
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_41,6,2,2.889069016627715,2.165668304775211,0.5654724042644564
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_42,6,1,2.7017877989070693,2.8574802533052166,0.7688767211250407
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_42,6,2,2.7778267228542384,2.8612354523800003,0.7775171651686351
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_43,6,2,2.9628601145203173,3.7367454554329704,0.8780034184898607
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_43,6,3,2.876583067625349,2.7441000847432147,0.6475014098394085
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_44,6,1,3.1582002078622784,2.8654938660289266,0.593781342786854
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_44,6,2,3.127829692791629,3.0028522076302164,0.7026272075237766
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_45,6,2,3.232342632496352,3.2204010665865237,0.8453911549453207
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_45,6,3,2.9341963864906364,3.3213098279904867,0.9389190524799644
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_46,6,1,2.9547591898195638,2.41167077186435,0.6208165264854703
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_47,6,2,3.406846244172213,2.8490867236282,0.6010847679520188
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_47,6,3,,,
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_48,6,2,3.1956106111867797,2.874288821502452,0.669059397752881
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_48,6,3,3.116704244723695,2.5834835651576795,0.7240102946728609
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_49,6,2,2.9436573874904113,2.6680226948793053,0.6972114958123495
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_49,6,3,2.7938053854054443,2.6547310248208285,0.6646169981781973
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_50,6,2,2.889493017656181,2.8895940926172767,0.6663351405120765
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_1,6,1,2.8155537716533625,2.6634824946486626,0.6612519823329288
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_2,6,1,3.6451833071968545,2.725266745093426,0.6390472915301519
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_3,6,2,2.642921078007571,2.4854910627484443,0.504615694770588
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_3,6,3,3.558791504619495,2.7722165960862557,0.7065491240839844
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_4,6,2,2.8051055722312115,2.737992535123377,0.5287885597662167
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_4,6,3,2.9554001947070785,3.55400892616017,0.6670065117449533
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_5,6,2,2.5480310207248635,1.9972075508366878,0.6466023641018873
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_5,6,3,3.4926726353994306,3.112751266102278,0.768087255566163
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_6,6,1,2.846732246802959,2.3505833319535743,0.6597204294335309
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_6,6,2,3.0323335146725134,2.3614622460751185,0.7372147135860465
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_7,6,1,3.4327533406864235,2.913857629932335,0.6650110606395305
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_7,6,2,3.2071628474125538,2.3706302838521975,0.6026706006983472
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_8,6,1,3.1866032258789843,2.5479936279200275,0.6596930035499192
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_9,6,1,3.0129184098143087,2.5240467476975867,0.5622696261851075
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_9,6,2,2.7583179598068077,2.437571040105024,0.6380315643839569
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_10,6,1,2.567847867555561,2.904820786149886,1.0133819725058233
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_10,6,2,2.3963904424024,2.532548160301548,0.6477972943861242
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_11,6,1,3.116472108047735,3.1770281831424434,0.685583054314953
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_11,6,3,3.2947402279326647,2.75835859318655,0.5209007168702017
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_12,6,1,2.797202024223879,2.727532015899685,0.607687682750658
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_12,6,2,3.1943184269852924,2.6125109746747603,0.5430908463053302
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_13,6,1,2.578799420983545,2.4269850546959906,0.591296569536269
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_13,6,4,2.9499380075974666,3.082041981998293,0.7466168761649131
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_14,6,2,3.547357037089159,2.6673722847098773,0.8378227922006931
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_14,6,4,3.1658399934124217,2.545014728823616,0.7456783853402393
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_15,6,1,2.911715018649774,2.489583335368764,0.5793339781577744
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_15,6,2,3.0675032184686355,3.185785112506151,0.8662731284866203
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_16,6,1,3.476127876999357,2.997007445962844,0.6697053503887531
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_16,6,2,2.806490222181394,2.458863842961795,0.609289682110652
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_17,6,1,2.7916419491187847,2.970219826814292,0.7444061623764459
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_17,6,5,2.4504666763326735,2.686196115524099,0.7124635256233294
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_18,6,1,2.4066013752591227,2.584794786336451,0.8301281372017316
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_18,6,3,2.6067971753856467,2.4718935976140846,0.6928497588230458
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_19,6,2,2.739597596843581,2.3992970572206995,0.730065412028651
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_19,6,4,2.515988123470194,2.1807617855069332,0.7595018140419981
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_20,6,1,3.160132016036842,3.4101752742988314,0.8514945824224625
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_20,6,2,2.674694132560502,3.0256659136657422,0.7425984874170505
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_21,6,1,3.4607480048375594,3.237219089197264,0.7197236940429291
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_21,6,2,2.6852739366788763,2.7250813925205573,0.5527850424578409
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_22,6,1,3.1015870306689077,2.579173281138641,0.6564520533798438
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_23,6,1,3.2428104070129717,3.237261602010779,0.7096662091795621
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_23,6,2,3.8348257049047096,3.5605585226887113,0.6626231137171426
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_24,6,4,2.793583916401005,2.543347244396262,0.5327052288887218
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_24,6,8,3.747155453773539,3.9047666812135686,0.7926569561711546
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_25,6,4,2.5768926474351637,2.395932118155791,0.659799896754402
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_25,6,5,2.846549191970136,2.689011592376948,0.6676810080259549
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_26,6,2,3.179128469380202,2.902800588551736,0.6643460593882375
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_26,6,4,3.095508436873904,2.5012501523266755,0.6570326424649989
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_27,6,2,2.7187799870040417,2.834944035202095,0.7386509940519035
